adj_cluster_id,cluster_id,group,depth,amplitude,region,probe
1782,1782,good,1297.9410544340897,217.65710187082956,thalamus,posterior
1783,1783,mua,451.7318048688313,121.13698657609713,thalamus,posterior
1784,1784,mua,2452.308942460241,66.17024860062908,hippocampus,posterior
1785,1785,good,389.5605574258201,284.4532649746175,thalamus,posterior
1786,1786,good,170.5353303119521,309.54248762492637,thalamus,posterior
1787,1787,good,2493.6646837269877,97.59970564663537,hippocampus,posterior
1789,1789,mua,501.2541195431684,87.25884635756982,thalamus,posterior
1790,1790,good,1295.748034841725,175.02834684307751,thalamus,posterior
1791,1791,good,316.4244161110461,260.8713187361223,thalamus,posterior
1792,1792,good,1111.889468779124,114.29182026888785,thalamus,posterior
1793,1793,good,864.135531799239,789.6722984759613,thalamus,posterior
1794,1794,good,582.8379544806808,169.01110764084936,thalamus,posterior
1795,1795,good,646.0565389897757,146.23634159312437,thalamus,posterior
1796,1796,good,874.3744238433547,318.4776505013949,thalamus,posterior
1798,1798,good,65.16342984090583,273.9610032789118,thalamus,posterior
1799,1799,good,456.86852646638056,320.2323739669914,thalamus,posterior
1800,1800,good,866.1772557394554,241.67688756184864,thalamus,posterior
1801,1801,good,840.6761849864763,214.7032110605699,thalamus,posterior
1802,1802,good,289.2943620443174,333.39974334984265,thalamus,posterior
1804,1804,good,438.2308624345493,221.25574970249014,thalamus,posterior
1806,1806,good,235.58851609383524,701.5126491449523,thalamus,posterior
1807,1807,good,650.5816587760828,170.7570380499713,thalamus,posterior
1808,1808,good,233.14448927338324,245.12282144421314,thalamus,posterior
1812,1812,good,3394.196444185369,83.41523383675403,v1,posterior
1813,1813,good,2947.4506983531373,143.46961322440933,v1,posterior
1814,1814,good,3239.890804597701,152.75304540065306,v1,posterior
1816,1816,good,124.99633010256893,409.01843715541906,thalamus,posterior
1818,1818,good,187.30774315808029,334.0300222545401,thalamus,posterior
1819,1819,good,3000.0,114.9247333159423,v1,posterior
1821,1821,good,272.28616235181545,204.18010553548257,thalamus,posterior
1822,1822,good,456.4349474474474,497.1538888064319,thalamus,posterior
1823,1823,good,1165.632580453884,154.47011313844052,thalamus,posterior
1824,1824,good,536.5834175935288,189.3718265385857,thalamus,posterior
1825,1825,good,3246.9066031209163,125.2382810346462,v1,posterior
1826,1826,mua,855.0061940812113,166.95082721246013,thalamus,posterior
1827,1827,mua,256.23160387177353,138.21574235088244,thalamus,posterior
1829,1829,good,69.64982206825037,284.22078152743046,thalamus,posterior
1830,1830,good,81.38200752362602,1002.424767424102,thalamus,posterior
1831,1831,mua,220.27929823451242,142.96082569437831,thalamus,posterior
1832,1832,good,548.1720503488019,227.85586055803745,thalamus,posterior
1833,1833,good,3231.7853005954807,126.9476881389259,v1,posterior
1834,1834,mua,800.3280249264324,156.76771997011198,thalamus,posterior
1836,1836,good,197.90028443868366,438.13375949084576,thalamus,posterior
1837,1837,mua,2515.7469750344617,88.08977797337133,hippocampus,posterior
1838,1838,mua,3527.491963346853,77.93030446303655,v1,posterior
1839,1839,mua,3409.352700984002,83.80373966156318,v1,posterior
1842,1842,good,2601.817425536656,296.78493679087615,hippocampus,posterior
1843,1843,good,2585.764804866999,171.7825614019604,hippocampus,posterior
1844,1844,good,3426.890873276428,177.75738538000516,v1,posterior
1845,1845,mua,3471.1397609561755,95.62463338349137,v1,posterior
1846,1846,good,1110.8122150537633,98.1354342382209,thalamus,posterior
1847,1847,mua,3081.93160195423,81.66060428743685,v1,posterior
1848,1848,mua,607.2938196092751,134.63218376752909,thalamus,posterior
1849,1849,good,3302.411628164032,140.41096300184606,v1,posterior
1850,1850,good,2960.0,142.05745450571115,v1,posterior
1851,1851,good,2880.0,98.94059282683162,v1,posterior
1854,1854,good,1825.5910828025478,123.63153053956151,hippocampus,posterior
1856,1856,good,3463.946750377863,204.60626931616673,v1,posterior
1857,1857,good,2609.9894518139686,153.94265618444538,hippocampus,posterior
1858,1858,good,3076.6200988467876,137.69679198339654,v1,posterior
1863,1863,mua,2998.5716001716,90.1201742031525,v1,posterior
1864,1864,good,3503.9550468262228,550.5732315935759,v1,posterior
1865,1865,good,1046.2866242038217,254.19180458769898,thalamus,posterior
1869,1869,mua,560.0,106.45058279541087,thalamus,posterior
1870,1870,mua,3483.3410287565816,90.02311845668858,v1,posterior
1871,1871,good,2967.0585061062197,279.39138494004686,v1,posterior
1872,1872,good,3497.763503649635,261.2865997181781,v1,posterior
1873,1873,mua,3364.9261883672866,100.75443194607055,v1,posterior
1874,1874,mua,3438.8582551268682,100.19706910212045,v1,posterior
1875,1875,good,2434.9947077772663,222.75511840411986,hippocampus,posterior
1876,1876,good,2820.0,85.15876841494925,v1,posterior
1877,1877,mua,3365.6851346078815,105.7825134365094,v1,posterior
1881,1881,good,82.67915495968727,185.22454839305652,thalamus,posterior
1882,1882,good,3507.008805841924,166.78092481566512,v1,posterior
1885,1885,good,563.9000427167877,290.4933525974757,thalamus,posterior
1886,1886,good,3490.7617736160837,166.73466679590362,v1,posterior
1887,1887,good,3500.626787057938,191.95389332424492,v1,posterior
1890,1890,good,3490.7706893146355,353.9166509337291,v1,posterior
1892,1892,mua,598.1551948051948,126.64599239799715,thalamus,posterior
1893,1893,good,3534.444680851064,127.04608910596956,v1,posterior
1894,1894,good,3469.6086654309547,215.4520132661236,v1,posterior
1895,1895,mua,3329.2230603448274,131.77473817216293,v1,posterior
1897,1897,mua,2006.5384782608696,255.46349890330978,hippocampus,posterior
1900,1900,good,26.621945553414097,224.34558973840169,thalamus,posterior
1901,1901,mua,1750.9127148784826,89.51902568821161,hippocampus,posterior
1902,1902,unsorted,1770.3212560386473,363.71723778375133,hippocampus,posterior
1904,1904,good,1209.1044153476714,232.6272766074357,thalamus,posterior
1905,1905,mua,454.18708209509657,254.64789088090748,thalamus,posterior
1906,1906,good,1812.9429146039604,214.7901556967527,hippocampus,posterior
1907,0,mua,2657.316903819589,108.2018348000113,motor_cortex,frontal
1909,2,good,100.7317748014131,202.03455481798636,striatum,frontal
1910,3,good,640.0,137.10185828980093,striatum,frontal
1911,4,mua,2242.0579836921465,115.3263203313734,motor_cortex,frontal
1916,9,good,2010.0486113510394,91.54708810376087,motor_cortex,frontal
1923,16,unsorted,430.5905804065113,232.52346711584704,striatum,frontal
1924,17,good,2080.0,175.00871301824645,motor_cortex,frontal
1926,19,unsorted,489.2557404685662,125.7505750716976,striatum,frontal
1927,20,mua,2555.2941911663784,63.523822167770625,motor_cortex,frontal
1931,24,good,528.2678191432761,176.52377937910362,striatum,frontal
1932,25,mua,2943.1599964135444,125.6923750782865,motor_cortex,frontal
1933,26,mua,820.0,91.61704873164672,striatum,frontal
1935,28,mua,871.2482426565925,98.88448833593894,striatum,frontal
1938,31,mua,1167.639137593868,75.02739093711739,striatum,frontal
1940,33,mua,2597.898180456144,60.460796733867234,motor_cortex,frontal
1941,34,mua,2347.778020735266,124.13851302446031,motor_cortex,frontal
1942,35,mua,2118.895465359908,47.603524656144465,motor_cortex,frontal
1943,36,mua,3101.8319824830987,218.11576089333317,motor_cortex,frontal
1944,37,good,488.58724418009416,223.47626231754876,striatum,frontal
1949,42,good,142.01160475246937,311.6495043535819,striatum,frontal
1950,43,mua,346.3955196588411,49.92674373626027,striatum,frontal
1951,44,good,1251.198848179653,87.68136717182269,striatum,frontal
1955,48,good,1625.547300500121,103.8742640641552,motor_cortex,frontal
1957,50,unsorted,863.9106420946808,120.5460792429419,striatum,frontal
1958,51,good,220.0,684.9350359611166,striatum,frontal
1963,56,mua,2416.8696539156745,48.537236987602576,motor_cortex,frontal
1965,58,mua,992.3367986779333,88.65030553246599,striatum,frontal
1966,59,mua,2832.406120217603,96.17475283891076,motor_cortex,frontal
1969,62,mua,2191.376745598286,83.83026410836503,motor_cortex,frontal
1971,64,good,1242.4399614452307,56.6475262010253,striatum,frontal
1972,65,mua,2450.424095009395,233.98235837660587,motor_cortex,frontal
1974,67,good,1169.2753575244992,51.342696589135194,striatum,frontal
1977,70,mua,828.3133214858973,94.15561100628001,striatum,frontal
1978,71,good,2156.109550264708,86.97996849414665,motor_cortex,frontal
1979,72,mua,2595.8648870917677,171.72823020709623,motor_cortex,frontal
1984,77,good,2453.736952083806,123.83614293506209,motor_cortex,frontal
1986,79,good,2169.1787316126306,59.761073819902954,motor_cortex,frontal
1989,82,good,2416.2570969007406,212.96023195101668,motor_cortex,frontal
1991,84,good,2395.321766467616,164.78111987288247,motor_cortex,frontal
1993,86,mua,2581.5309032214327,72.18459791580668,motor_cortex,frontal
1994,87,mua,860.5485108562939,79.28269438806247,striatum,frontal
1995,88,good,723.963922329376,119.00269509826369,striatum,frontal
1999,92,good,2975.909761544336,116.40460656717528,motor_cortex,frontal
2002,95,mua,1190.0690770754736,58.00759139119345,striatum,frontal
2004,97,good,882.3084029648088,317.70484407964875,striatum,frontal
2005,98,mua,2945.8823718760777,57.52043353685052,motor_cortex,frontal
2009,102,good,2375.6374513357923,176.78323448912977,motor_cortex,frontal
2010,103,mua,594.3796920244328,70.78251911195836,striatum,frontal
2011,104,good,2321.5174138610623,420.67908921825773,motor_cortex,frontal
2013,106,mua,680.0,109.6802723366057,striatum,frontal
2014,107,good,767.3872545431775,90.54080594524565,striatum,frontal
2015,108,mua,2842.6284983461937,55.40795596103592,motor_cortex,frontal
2016,109,mua,2450.314025581427,106.31415848664028,motor_cortex,frontal
2020,113,mua,2339.944395365161,66.88046927591448,motor_cortex,frontal
2026,119,mua,562.9527354679016,245.16709469360896,striatum,frontal
2027,120,good,2546.3496234329195,98.98976046991785,motor_cortex,frontal
2028,121,unsorted,698.5159013941885,283.9843916830339,striatum,frontal
2029,122,good,1735.318928905518,79.43190960650593,motor_cortex,frontal
2030,123,good,166.130343888098,132.79164745429983,striatum,frontal
2033,126,mua,625.9555198178836,120.39251383744727,striatum,frontal
2035,128,mua,2236.7971847429594,74.97640004450493,motor_cortex,frontal
2038,131,good,3146.004900000066,156.50747707766484,motor_cortex,frontal
2039,132,good,217.77963713701607,284.1706566094705,striatum,frontal
2041,134,good,2781.127306143592,386.95681717579396,motor_cortex,frontal
2043,136,good,356.2485508123623,177.89278670727433,striatum,frontal
2045,138,mua,570.6771077045718,67.04478496203616,striatum,frontal
2046,139,mua,1000.8541994805603,52.504581882207866,striatum,frontal
2051,144,mua,840.0,114.31346668418976,striatum,frontal
2052,145,good,2480.2349298236945,172.23300467072156,motor_cortex,frontal
2057,150,good,3038.2254862006225,131.921145032152,motor_cortex,frontal
2059,152,mua,263.45760215507164,83.81113898794437,striatum,frontal
2063,156,good,2365.996106794542,215.2617061352323,motor_cortex,frontal
2069,162,good,2836.967587517894,118.16471216822102,motor_cortex,frontal
2070,163,good,1720.0,126.56083609301096,motor_cortex,frontal
2074,167,good,3073.8539599111978,127.42524992823287,motor_cortex,frontal
2075,168,mua,2547.9010386839523,60.98517053163139,motor_cortex,frontal
2076,169,good,529.4807245668482,256.1054473444508,striatum,frontal
2077,170,mua,2743.1422476304606,45.64452358869642,motor_cortex,frontal
2079,172,mua,1132.5862311601966,64.8423239039355,striatum,frontal
2080,173,good,2484.593862061641,183.73205357718314,motor_cortex,frontal
2081,174,unsorted,3099.2085043581196,92.10417600879417,motor_cortex,frontal
2084,177,mua,3017.7150461843707,207.38538308201024,motor_cortex,frontal
2087,180,good,2742.750635154315,106.82478321411526,motor_cortex,frontal
2089,182,mua,2395.109346991418,226.11705635707477,motor_cortex,frontal
2091,184,mua,2061.10906914952,58.747291368993785,motor_cortex,frontal
2093,186,mua,929.4109794451832,110.63484945233579,striatum,frontal
2095,188,mua,2648.012390264564,109.72380327196161,motor_cortex,frontal
2097,190,good,326.8513917933711,108.07164537130838,striatum,frontal
2100,193,mua,1007.1921862909637,82.47106022498411,striatum,frontal
2102,195,good,2283.4191361227086,159.30389862940382,motor_cortex,frontal
2105,198,mua,2744.2125100919297,100.45655373470312,motor_cortex,frontal
2108,201,mua,2242.044012820408,67.11870839345467,motor_cortex,frontal
2109,202,good,491.99487860806653,168.32388814138415,striatum,frontal
2114,207,good,266.22635594466,159.05230555218577,striatum,frontal
2118,211,good,864.8139637109498,110.69704425780212,striatum,frontal
2119,212,mua,1208.5369671285282,64.87200062014608,striatum,frontal
2120,213,mua,421.63945961827903,66.6685892719463,striatum,frontal
2124,217,mua,2899.8117042570775,41.637598599438284,motor_cortex,frontal
2133,226,mua,1083.850471741709,74.24682303200518,striatum,frontal
2135,228,good,513.9425815267591,235.77582549323918,striatum,frontal
2137,230,mua,2522.835616696978,171.1551995167821,motor_cortex,frontal
2138,231,mua,2771.4906608026886,126.39626239222788,motor_cortex,frontal
2147,240,good,2172.6451552440453,141.79094750021957,motor_cortex,frontal
2150,243,unsorted,1919.9999999999998,116.93314352592556,motor_cortex,frontal
2151,244,good,1816.7051775961336,69.60884325515873,motor_cortex,frontal
2155,248,good,3041.2148851649313,272.22849156492214,motor_cortex,frontal
2156,249,good,611.3554519210028,100.55150234490807,striatum,frontal
2159,252,mua,542.4327126717186,197.2429373427806,striatum,frontal
2160,253,good,834.5134871838377,141.8267751322928,striatum,frontal
2161,254,mua,3022.8279184305475,66.24229583555388,motor_cortex,frontal
2165,258,mua,1416.213673154015,71.99975874225338,striatum,frontal
2171,264,good,2408.9582133252825,208.46001716761216,motor_cortex,frontal
2173,266,mua,1116.1478327055709,84.77584364056918,striatum,frontal
2176,269,mua,1892.7551777016606,42.79351965640046,motor_cortex,frontal
2178,271,mua,601.9355654689533,120.1806944416099,striatum,frontal
2179,272,good,840.0,210.08214929608116,striatum,frontal
2180,273,good,3112.2329983457867,204.36632760834738,motor_cortex,frontal
2182,275,mua,179.61705733594124,37.77707263662112,striatum,frontal
2184,277,unsorted,239.11173906258858,245.97704619994084,striatum,frontal
2185,278,good,2385.1203534888964,282.58415755143733,motor_cortex,frontal
2188,281,good,2111.9586021826462,59.926929062492185,motor_cortex,frontal
2190,283,mua,2498.12624486739,63.6560370612196,motor_cortex,frontal
2193,286,mua,2660.2137700750827,140.91851632020047,motor_cortex,frontal
2194,287,mua,2111.851520011784,132.45388983458764,motor_cortex,frontal
2195,288,good,195.61660555013984,133.7393022965723,striatum,frontal
2198,291,good,472.18620500810476,192.19181065781657,striatum,frontal
2199,292,good,2391.0174752957655,107.94385033327978,motor_cortex,frontal
2200,293,mua,887.3103551663997,58.12544243323977,striatum,frontal
2201,294,mua,840.0,119.50075921590594,striatum,frontal
2203,296,good,186.5929135914178,116.87997399536667,striatum,frontal
2204,297,mua,242.05772106845302,50.61285451338767,striatum,frontal
2205,298,mua,2648.012404679975,100.61736444177323,motor_cortex,frontal
2207,300,mua,2892.406179330405,81.86509013425142,motor_cortex,frontal
2211,304,mua,389.7904325171836,59.21156026935689,striatum,frontal
2212,305,mua,937.347039501254,89.83796436724995,striatum,frontal
2217,310,mua,835.1599293493953,104.93621047456017,striatum,frontal
2219,312,mua,2993.129889417979,48.13609501934967,motor_cortex,frontal
2221,314,good,758.5516188617022,99.47722985545413,striatum,frontal
2223,316,good,720.4380985887061,143.8322964284146,striatum,frontal
2224,317,good,130.38376277157056,114.13382067563872,striatum,frontal
2227,320,good,1111.4395754785062,79.22538366440429,striatum,frontal
2228,321,good,959.6669439100776,394.22667969666026,striatum,frontal
2230,323,good,1960.0,125.04355910638407,motor_cortex,frontal
2233,326,good,744.3867125304515,160.49649512931967,striatum,frontal
2234,327,good,2664.0481668383873,97.10980605624563,motor_cortex,frontal
2238,331,mua,2909.4931753487517,75.02901725729534,motor_cortex,frontal
2240,333,good,1231.6178431025805,160.12215571970927,striatum,frontal
2241,334,unsorted,206.10643149701357,225.17745347265364,striatum,frontal
2242,335,good,2943.293214429109,133.87418226488677,motor_cortex,frontal
2243,336,good,479.84489463107144,81.45800176934172,striatum,frontal
2245,338,mua,628.6606279161069,65.38785059354858,striatum,frontal
2247,340,mua,513.5935929511608,154.25731693657647,striatum,frontal
2250,343,unsorted,998.1448316832119,235.58731252532934,striatum,frontal
2254,347,good,2597.738029174618,150.06223279902636,motor_cortex,frontal
2259,352,good,2574.7308442070344,148.36332777609928,motor_cortex,frontal
2260,353,mua,2160.1307872763027,62.67157360606869,motor_cortex,frontal
2262,355,good,860.1985235557073,333.71819120744556,striatum,frontal
2263,356,good,226.53337899846267,123.35033913154513,striatum,frontal
2265,358,mua,2236.4729570116215,99.26699237614781,motor_cortex,frontal
2266,359,good,2055.902894990708,75.49810877460757,motor_cortex,frontal
2271,364,mua,2581.530889937216,50.343439296912585,motor_cortex,frontal
2273,366,good,2243.2069755616367,246.3722972682392,motor_cortex,frontal
2274,367,mua,3085.947071464072,67.5788010946068,motor_cortex,frontal
2276,369,mua,218.22665323933276,196.57698407435643,striatum,frontal
2277,370,mua,2321.5174144796406,238.98124435869212,motor_cortex,frontal
2279,372,good,924.8510059874565,318.1579714454727,striatum,frontal
2282,375,mua,2605.5674442436134,81.67452494528293,motor_cortex,frontal
2283,376,good,2912.2205055294526,88.44515124928641,motor_cortex,frontal
2284,377,mua,1018.5970963849273,156.00831715279318,striatum,frontal
2285,378,mua,713.7988756833304,84.17941041278058,striatum,frontal
2300,393,mua,1005.3390953252089,82.95016758043079,striatum,frontal
2301,394,good,819.9999999999999,115.9197819029365,striatum,frontal
2302,395,good,2919.680071909782,101.57846466501927,motor_cortex,frontal
2310,403,mua,2086.1934022086148,53.505747788933505,motor_cortex,frontal
2312,405,mua,1800.0,70.66868410572167,motor_cortex,frontal
2313,406,mua,2464.108961416921,82.0672308923955,motor_cortex,frontal
2314,407,mua,2581.735698152617,69.18025611842242,motor_cortex,frontal
2316,409,good,3123.2546952365833,75.75566268507548,motor_cortex,frontal
2318,411,good,765.0617866539064,93.98224956963213,striatum,frontal
2324,417,good,825.1642161719427,118.54462416565738,striatum,frontal
2326,419,good,1834.7800785107356,76.17036986207236,motor_cortex,frontal
2328,421,good,652.3686766429898,116.57210632563988,striatum,frontal
2329,422,good,2495.299938214374,135.41740132593515,motor_cortex,frontal
2335,428,good,572.1570979176673,54.087014133781096,striatum,frontal
2336,429,good,206.16541344785952,150.42134417226106,striatum,frontal
2340,433,mua,2993.1298947093114,69.01432479855261,motor_cortex,frontal
2341,434,mua,2715.5863537455466,98.6681291375323,motor_cortex,frontal
2344,437,mua,2554.841506077075,63.910208633763666,motor_cortex,frontal
2347,440,good,1194.4050084579796,179.8133982265223,striatum,frontal
2350,443,unsorted,151.72802098189658,138.65235789423784,striatum,frontal
2354,447,mua,2696.5574523133687,69.96809860925983,motor_cortex,frontal
2356,449,good,2864.323577169325,175.6591230524512,motor_cortex,frontal
2358,451,mua,834.430537402895,89.4881369013905,striatum,frontal
2360,453,mua,1187.7974420721305,119.91656583706106,striatum,frontal
2365,458,mua,3067.987658634459,72.89522885035018,motor_cortex,frontal
2368,461,good,106.42296237090142,76.54758391666255,striatum,frontal
2369,462,mua,2526.994000671205,104.65623391128567,motor_cortex,frontal
2370,463,mua,2118.2493581283793,50.327474829367304,motor_cortex,frontal
2372,465,mua,1137.182131982379,88.13990271103035,striatum,frontal
2376,469,good,364.4430207213026,83.15621190665857,striatum,frontal
2381,474,good,2040.0,139.13722849294356,motor_cortex,frontal
2387,480,good,3142.3366274611976,62.82813845293315,motor_cortex,frontal
2388,481,good,629.8634464538237,159.95213185783007,striatum,frontal
2390,483,mua,2080.0,133.9098750472557,motor_cortex,frontal
2393,486,mua,3145.1909912713345,53.43846965645169,motor_cortex,frontal
2394,487,mua,2669.814650232316,132.9837236090793,motor_cortex,frontal
2396,489,mua,920.2387567542476,69.4714501469517,striatum,frontal
2397,490,good,2031.7520434859125,79.11723858092293,motor_cortex,frontal
2398,491,mua,234.86695276176494,60.42944564421608,striatum,frontal
2399,492,good,2580.20647735083,274.8641014715737,motor_cortex,frontal
2400,493,good,628.045644756339,312.92959697365563,striatum,frontal
2404,497,mua,1059.8807881654716,53.87834945102015,striatum,frontal
2408,501,mua,3119.12518740475,51.94622775909261,motor_cortex,frontal
2410,503,good,1790.3184474185264,90.40753166625225,motor_cortex,frontal
2412,505,mua,2969.4578329423225,81.20085165410829,motor_cortex,frontal
2413,506,mua,1117.1586433720536,119.05589956733527,striatum,frontal
2414,507,mua,553.2137717426604,162.9506315521235,striatum,frontal
2419,512,good,3085.8822174531915,94.28377796878065,motor_cortex,frontal
2420,513,mua,2125.060680115238,65.45453796297953,motor_cortex,frontal
2424,517,mua,2867.624346191192,37.12941835627076,motor_cortex,frontal
2425,518,good,2734.2838001240398,113.42865875324414,motor_cortex,frontal
2427,520,good,2471.4239634156147,110.70071761696778,motor_cortex,frontal
2429,522,good,2978.486066167433,122.77059821287135,motor_cortex,frontal
2437,530,mua,1190.0623304065816,108.89944865632073,striatum,frontal
2438,531,good,3118.878106820301,74.57865546012775,motor_cortex,frontal
2439,532,mua,2229.7122651922314,15.014617487179036,motor_cortex,frontal
2441,534,good,2596.424397934564,186.22466766073228,motor_cortex,frontal
2443,536,mua,828.3133214529967,67.56767126480095,striatum,frontal
2446,539,mua,2892.4061761605635,52.75268924086505,motor_cortex,frontal
2449,542,mua,2936.850338740927,96.83652445087098,motor_cortex,frontal
2450,543,mua,2767.5333118178123,88.98366367247817,motor_cortex,frontal
2452,545,mua,2750.42602305146,92.13138450507147,motor_cortex,frontal
2455,548,good,2879.921909023094,101.25522863555591,motor_cortex,frontal
2458,551,good,622.6824397846689,112.52758958978946,striatum,frontal
2463,556,good,3016.424680503086,108.96796691827146,motor_cortex,frontal
2465,558,good,2660.8492171490097,176.39129111561817,motor_cortex,frontal
2468,561,mua,2699.9812221855955,179.69141416914644,motor_cortex,frontal
2479,572,good,2211.705503888985,66.40296716342793,motor_cortex,frontal
2480,573,good,539.352200722196,299.0417705515422,striatum,frontal
2482,575,good,495.0081175843283,70.33830719119621,striatum,frontal
2483,576,good,790.0882334406205,84.26434447556562,striatum,frontal
2492,585,good,2793.509828137995,200.23911972929727,motor_cortex,frontal
2496,589,mua,802.1612205479104,47.63513075714309,striatum,frontal
2497,590,mua,648.3047960437161,105.86608160793114,striatum,frontal
2498,591,good,198.28582686141192,69.86392814880993,striatum,frontal
2499,592,mua,1167.1113063544033,129.62501665570844,striatum,frontal
2503,596,mua,2970.3213309194302,112.29734612194795,motor_cortex,frontal
2505,598,good,1184.5318180376498,80.39280881873107,striatum,frontal
2509,602,mua,2722.1977102475353,86.40383888684856,motor_cortex,frontal
2510,603,mua,1198.6837393257024,176.0465506250696,striatum,frontal
2511,604,good,2545.3771557431123,98.74451958763105,motor_cortex,frontal
2512,605,mua,2299.978717988247,60.116789872536366,motor_cortex,frontal
2515,608,mua,1024.3544644632661,64.60785986746619,striatum,frontal
2521,614,good,1740.0,85.47320333928288,motor_cortex,frontal
2522,615,good,611.3680071724519,62.589922189153334,striatum,frontal
2524,617,mua,2128.981024882814,48.52475727325289,motor_cortex,frontal
2528,621,mua,840.0,96.87965216055824,striatum,frontal
2529,622,mua,2508.8787798727462,73.56955565901323,motor_cortex,frontal
2531,624,mua,2578.3474680059494,32.888999032316775,motor_cortex,frontal
2532,625,good,2724.612338202777,104.34348379483326,motor_cortex,frontal
2533,626,good,167.5919336939697,52.84772751221957,striatum,frontal
2535,628,good,2149.879501411697,102.3206271466819,motor_cortex,frontal
2538,631,good,2098.2501055286334,125.50322604728791,motor_cortex,frontal
2545,638,unsorted,2725.5293104127127,91.18488082033338,motor_cortex,frontal
2546,639,mua,2736.526467373158,55.639262538111836,motor_cortex,frontal
2548,641,mua,848.6604356475443,68.3282828133205,striatum,frontal
2550,643,good,1267.977528970728,59.57238259529632,striatum,frontal
2551,644,good,1840.0,105.70063119289152,motor_cortex,frontal
2553,646,mua,2385.141234344796,15.34753764763558,motor_cortex,frontal
2554,647,mua,3110.8699795399316,71.59054039448817,motor_cortex,frontal
2555,648,mua,2080.0,93.9155042212799,motor_cortex,frontal
2556,649,good,676.7267459773658,250.25517773572992,striatum,frontal
2560,653,mua,2039.8575251132652,97.55839386728206,motor_cortex,frontal
2561,654,good,1035.1629849364688,147.54290467308138,striatum,frontal
2562,655,good,3067.958061256732,150.17836107681185,motor_cortex,frontal
2565,658,mua,3056.680078406245,81.61060353536257,motor_cortex,frontal
2566,659,good,2115.70634754011,57.75610910380353,motor_cortex,frontal
2568,661,good,402.80665043138436,101.71248059735873,striatum,frontal
2570,663,good,2479.850821867552,87.64389285500134,motor_cortex,frontal
2572,665,mua,3077.3130081139325,61.96857449589407,motor_cortex,frontal
2574,667,good,1116.1621243200136,167.18102117812234,striatum,frontal
2575,668,good,2501.049507798624,200.87151169508022,motor_cortex,frontal
2584,677,mua,3029.3311461165076,122.31855237321564,motor_cortex,frontal
2585,678,mua,1220.0,99.07485644713077,striatum,frontal
2587,680,mua,1080.0,83.07444041839601,striatum,frontal
2590,683,good,3084.6048298072465,161.3424069596072,motor_cortex,frontal
2591,684,good,2299.5701785571887,71.48936818955205,motor_cortex,frontal
2594,687,good,2294.4134687972137,174.4627196236901,motor_cortex,frontal
2596,689,unsorted,685.0142656108281,195.9903603952142,striatum,frontal
2599,692,mua,2767.2225127078113,192.91432532918373,motor_cortex,frontal
2600,693,good,1245.0045118562077,184.77053193666646,striatum,frontal
2602,695,mua,248.54641025522375,165.1669124750689,striatum,frontal
2609,702,good,180.3101058234758,66.06424704708736,striatum,frontal
2613,706,mua,2665.5886895431577,190.74747547386832,motor_cortex,frontal
2614,707,good,2615.7596663032623,158.37775747567215,motor_cortex,frontal
2615,708,mua,520.8281554568405,211.22995523432846,striatum,frontal
2616,709,good,110.70600248202358,129.85221193774785,striatum,frontal
2617,710,good,541.9083558227868,246.24725009584563,striatum,frontal
2618,711,good,673.129953987601,220.49472101439548,striatum,frontal
2619,712,good,1264.6883388050744,127.0565013031653,striatum,frontal
2624,717,mua,2080.457171432776,85.24645473491088,motor_cortex,frontal
2625,718,good,2069.545496263074,120.08235610706689,motor_cortex,frontal
2628,721,mua,650.8615796628155,68.32868673533902,striatum,frontal
2631,724,good,3132.94284942402,163.31884430607533,motor_cortex,frontal
2635,728,mua,2969.457832990355,109.8653125118655,motor_cortex,frontal
2637,730,good,232.32058015810128,211.7059375485265,striatum,frontal
2638,731,good,678.5712201434629,320.9886819295956,striatum,frontal
2645,738,mua,2891.603700810007,111.31971677058384,motor_cortex,frontal
2649,742,good,642.8520053802065,435.9406730198668,striatum,frontal
2651,744,good,714.5503004249268,399.0782088661751,striatum,frontal
2654,747,good,87.93753822735745,108.21523894485694,striatum,frontal
2656,749,good,3110.0385433279375,99.40146372148132,motor_cortex,frontal
2657,750,good,1551.4937990289336,105.54481593158681,motor_cortex,frontal
2659,752,mua,1766.0275422894217,88.74280635458345,motor_cortex,frontal
2660,753,good,2576.4361483862726,249.47470091040842,motor_cortex,frontal
2661,754,good,1880.0,116.85376711599478,motor_cortex,frontal
2662,755,mua,2771.490659176382,88.03200747014834,motor_cortex,frontal
2664,757,mua,2714.403206666142,59.39497548855541,motor_cortex,frontal
2665,758,good,1720.0,212.6819727015706,motor_cortex,frontal
2666,759,good,994.9302179106165,488.46000420995665,striatum,frontal
2667,760,good,307.09241252810165,65.32295659797538,striatum,frontal
2670,763,good,3124.7263933119125,192.99508674989477,motor_cortex,frontal
2672,765,good,1899.9999999999995,362.6143585301665,motor_cortex,frontal
2673,766,good,207.14992221222298,124.4468483317685,striatum,frontal
2674,767,good,2515.187692974607,65.78384735252283,motor_cortex,frontal
2675,768,good,1480.0,95.60054019294657,striatum,frontal
2676,769,good,740.0219958665075,120.19859197689577,striatum,frontal
2679,772,good,1180.0,99.38369165039865,striatum,frontal
2681,774,mua,2137.3898976782157,44.430916281552115,motor_cortex,frontal
2682,775,good,2628.7587657980794,168.5015534646746,motor_cortex,frontal
2683,776,good,795.089197203996,77.48902041188197,striatum,frontal
